0, 0, Header, 1, 3, 192
1, 0, Start_track
1, 0, Title_t, "Faded"
1, 0, Tempo, 674157
1, 0, Key_signature, 0, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Right Hand"
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 64
2, 0, Note_on_c, 0, 66, 110
2, 160, Note_on_c, 0, 66, 0
2, 192, Note_on_c, 0, 66, 110
2, 352, Note_on_c, 0, 66, 0
2, 384, Note_on_c, 0, 66, 110
2, 544, Note_on_c, 0, 66, 0
2, 576, Note_on_c, 0, 70, 110
2, 736, Note_on_c, 0, 70, 0
2, 768, Note_on_c, 0, 75, 110
2, 928, Note_on_c, 0, 75, 0
2, 960, Note_on_c, 0, 75, 110
2, 1120, Note_on_c, 0, 75, 0
2, 1152, Note_on_c, 0, 75, 110
2, 1312, Note_on_c, 0, 75, 0
2, 1344, Note_on_c, 0, 73, 110
2, 1504, Note_on_c, 0, 73, 0
2, 1536, Note_on_c, 0, 70, 110
2, 1696, Note_on_c, 0, 70, 0
2, 1728, Note_on_c, 0, 70, 110
2, 1888, Note_on_c, 0, 70, 0
2, 1920, Note_on_c, 0, 70, 110
2, 2080, Note_on_c, 0, 70, 0
2, 2112, Note_on_c, 0, 70, 110
2, 2272, Note_on_c, 0, 70, 0
2, 2304, Note_on_c, 0, 65, 110
2, 2464, Note_on_c, 0, 65, 0
2, 2496, Note_on_c, 0, 65, 110
2, 2656, Note_on_c, 0, 65, 0
2, 2688, Note_on_c, 0, 65, 110
2, 2848, Note_on_c, 0, 65, 0
2, 2880, Note_on_c, 0, 63, 110
2, 3040, Note_on_c, 0, 63, 0
2, 3072, Note_on_c, 0, 66, 110
2, 3232, Note_on_c, 0, 66, 0
2, 3264, Note_on_c, 0, 66, 110
2, 3424, Note_on_c, 0, 66, 0
2, 3456, Note_on_c, 0, 66, 110
2, 3616, Note_on_c, 0, 66, 0
2, 3648, Note_on_c, 0, 70, 110
2, 3808, Note_on_c, 0, 70, 0
2, 3840, Note_on_c, 0, 75, 110
2, 4000, Note_on_c, 0, 75, 0
2, 4032, Note_on_c, 0, 75, 110
2, 4192, Note_on_c, 0, 75, 0
2, 4224, Note_on_c, 0, 75, 110
2, 4384, Note_on_c, 0, 75, 0
2, 4416, Note_on_c, 0, 73, 110
2, 4576, Note_on_c, 0, 73, 0
2, 4608, Note_on_c, 0, 70, 110
2, 4768, Note_on_c, 0, 70, 0
2, 4800, Note_on_c, 0, 70, 110
2, 4960, Note_on_c, 0, 70, 0
2, 4992, Note_on_c, 0, 70, 110
2, 5152, Note_on_c, 0, 70, 0
2, 5184, Note_on_c, 0, 70, 110
2, 5344, Note_on_c, 0, 70, 0
2, 5376, Note_on_c, 0, 65, 110
2, 5536, Note_on_c, 0, 65, 0
2, 5568, Note_on_c, 0, 65, 110
2, 5728, Note_on_c, 0, 65, 0
2, 5760, Note_on_c, 0, 65, 110
2, 5920, Note_on_c, 0, 65, 0
2, 5952, Note_on_c, 0, 63, 110
2, 6112, Note_on_c, 0, 63, 0
2, 6144, Note_on_c, 0, 66, 110
2, 6304, Note_on_c, 0, 66, 0
2, 6336, Note_on_c, 0, 66, 110
2, 6496, Note_on_c, 0, 66, 0
2, 6528, Note_on_c, 0, 66, 110
2, 6688, Note_on_c, 0, 66, 0
2, 6720, Note_on_c, 0, 70, 110
2, 6880, Note_on_c, 0, 70, 0
2, 6912, Note_on_c, 0, 75, 110
2, 7072, Note_on_c, 0, 75, 0
2, 7104, Note_on_c, 0, 75, 110
2, 7264, Note_on_c, 0, 75, 0
2, 7296, Note_on_c, 0, 75, 110
2, 7456, Note_on_c, 0, 75, 0
2, 7488, Note_on_c, 0, 73, 110
2, 7648, Note_on_c, 0, 73, 0
2, 7680, Note_on_c, 0, 70, 110
2, 7840, Note_on_c, 0, 70, 0
2, 7872, Note_on_c, 0, 70, 110
2, 8032, Note_on_c, 0, 70, 0
2, 8064, Note_on_c, 0, 70, 110
2, 8224, Note_on_c, 0, 70, 0
2, 8256, Note_on_c, 0, 70, 110
2, 8416, Note_on_c, 0, 70, 0
2, 8448, Note_on_c, 0, 65, 110
2, 8608, Note_on_c, 0, 65, 0
2, 8640, Note_on_c, 0, 65, 110
2, 8800, Note_on_c, 0, 65, 0
2, 8832, Note_on_c, 0, 65, 110
2, 8992, Note_on_c, 0, 65, 0
2, 9024, Note_on_c, 0, 63, 110
2, 9184, Note_on_c, 0, 63, 0
2, 9216, Note_on_c, 0, 66, 110
2, 9310, Note_on_c, 0, 66, 0
2, 9312, Note_on_c, 0, 66, 110
2, 9406, Note_on_c, 0, 66, 0
2, 9408, Note_on_c, 0, 66, 110
2, 9502, Note_on_c, 0, 66, 0
2, 9504, Note_on_c, 0, 66, 110
2, 9598, Note_on_c, 0, 66, 0
